id,title,fire_name,fire_id,ignition_date,administrative_unit,tid,term_name,field_acres,field_state,preliminary_image_url,preliminary_file_url,soil_burn_image_url,soil_burn_file_url,standardized_sbs,unburned_px,low_px,moderate_px,high_px,nodata_px,centroid_lng,centroid_lat,l3_ecoregion
187,Cold,Cold,sd4362610351320160402,04/02/2016,Black Hills National Forest,914,Black Hills National Forest,1895,South Dakota,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/sd4362610351320160402_20160419_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/sd4362610351320160402.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/sd4362610351320160402_SBS.zip,sd4362610351320160402/cold_fire_barc_soil_severity_final_acres.shp.standardized.usgs_lcc.tif,2112,5446,1217,37,8612,-103.509062319963,43.6378181607754,6.2.10
208,Cold Springs,Cold Springs,co3998810549520160709,07/09/2016,Arapaho & Roosevelt National Forests & Pawnee NG,876,Arapaho & Roosevelt National Forests & Pawnee NG,524,Colorado,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/co3998810549520160709_20160715_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/co3998810549520160709.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/co3998810549520160709_SBS.zip,co3998810549520160709/cold_springs_burn_severity.shp.standardized.usgs_lcc.tif,264,189,751,1204,2920,-105.48581307258,39.971485980264,6.2.14
189,Cowboy,Cowboy,az3504611168420160517,05/17/2016,Coconino National Forest,1011,Coconino National Forest,2138,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3504611168420160517_20160602_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3504611168420160517.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3504611168420160517_SBS.zip,az3504611168420160517/Cowboy Final Soil Burn Severity.shp.standardized.usgs_lcc.tif,0,1044,8166,591,10324,-111.658592671536,35.0430118519182,13.1.1
197,Jack,Jack,az3474411139720160529,05/29/2016,Coconino National Forest,1011,Coconino National Forest,37263,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3474411139720160529_20160619_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3474411139720160529.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3474411139720160529_SBS.zip,az3474411139720160529/Jack_Final_SBS.shp.standardized.usgs_lcc.tif,35,39956,107811,4247,154041,-111.319506429709,34.7160127366397,13.1.1
192,Juniper,Juniper,az3392311092420160520,05/20/2016,Tonto National Forest,1550,Tonto National Forest,32658,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3392311092420160520_20160619_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3392311092420160520.tar.gz,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/juniper_sbs_thumb1.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3392311092420160520_sbs.zip,az3392311092420160520/juniper_sbs.standardized.usgs_lcc.tif,86794,28722,13064,3,141960,-110.893833657867,33.943619292007,13.1.1
190,Mormon,Mormon,az3494711153620160515,05/15/2016,Coconino National Forest,1011,Coconino National Forest,7889,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3494711153620160515_20160610_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3494711153620160515.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3494711153620160515_SBS.zip,az3494711153620160515/Mormon Fire Soil Burn Severity.shp.standardized.usgs_lcc.tif,0,438,34805,437,50630,-111.566407474176,34.971240670485,13.1.1
250,Sam Jim,Sam Jim,az3442811083120160904,09/04/2016,Apache-Sitgreaves National Forest,868,Apache-Sitgreaves National Forest,2438,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3442811083120160904_20161110_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3442811083120160904.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3442811083120160904_SBS.zip,az3442811083120160904/SamJimFire_BurnSeverity_Final.shp.standardized.usgs_lcc.tif,2879,5844,1467,52,8478,-110.810671923862,34.4444900077172,13.1.1
196,Wildcat,Wildcat,az3636611198720160613,06/13/2016,Kaibab National Forest,1186,Kaibab National Forest,1507,Arizona,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3636611198720160613_20160626_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3636611198720160613.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/az3636611198720160613_SBS.zip,az3636611198720160613/Wildcat_Fire_Soil_Burn_Severities.shp.standardized.usgs_lcc.tif,755,1095,4321,810,11781,-111.965878687626,36.3976921876095,10.1.7
236,Box Canyon,Box Canyon,ut4070211106620160728,07/28/2016,Uinta-Wasatch-Cache National Forest,1558,Uinta-Wasatch-Cache National Forest,4447,Utah,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4070211106620160728_20160921_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4070211106620160728.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4070211106620160728_SBS.zip,ut4070211106620160728/Box_Canyon_SBS_FINAL.shp.standardized.usgs_lcc.tif,259,9286,6599,6001,15004,-111.057284284426,40.7132729019693,6.2.13
243,Briggs,Briggs,ut3834011246920160809,08/09/2016,Fishlake National Forest,1073,Fishlake National Forest,7947,Utah,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3834011246920160809_20161007_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3834011246920160809.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3834011246920160809_SBS.zip,ut3834011246920160809/BriggsBurnSeverity.shp.standardized.usgs_lcc.tif,1679,28816,6586,7787,37138,-112.462547619368,38.3238108001713,6.2.13
240,Fly Canyon,Fly Canyon,ut3941811130620160908,09/08/2016,Manti-LaSal National Forest Supervisor Office,1251,Manti-LaSal National Forest Supervisor Office,2268,Utah,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3941811130620160908_20160914_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3941811130620160908.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3941811130620160908_SBS.zip,ut3941811130620160908/Fly_Canyon_SBS_FINAL.shp.standardized.usgs_lcc.tif,383,995,3413,5670,19059,-111.276093671964,39.4252636550341,6.2.13
225,Peterson Hollow,Peterson Hollow,ut4199411157320160821,08/21/2016,Uinta-Wasatch-Cache National Forest,1558,Uinta-Wasatch-Cache National Forest,1267,Utah,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4199411157320160821_20160905_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4199411157320160821.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4199411157320160821_SBS.zip,ut4199411157320160821/FINAL_PetersonHollowFire_SBS.shp.standardized.usgs_lcc.tif,2093,2368,1151,555,6753,-111.557072965129,41.9929729903513,6.2.13
230,Porcupine,Porcupine,ut3905011157820160723,07/23/2016,Manti-LaSal National Forest Supervisor Office,1251,Manti-LaSal National Forest Supervisor Office,2486,Utah,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3905011157820160723_20160914_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3905011157820160723.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut3905011157820160723_SBS.zip,ut3905011157820160723/Porcupine_SBS_FINAL.shp.standardized.usgs_lcc.tif,2065,6263,2132,862,11153,-111.585801835021,39.0383382898212,6.2.13
220,Tie,Tie,id4355611124820160823,08/23/2016,Caribou-Targhee National Forest,936,Caribou-Targhee National Forest,1256,Idaho,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/id4355611124820160823_20160828_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/id4355611124820160823.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ID4355611124820160823_SBS.zip,id4355611124820160823/FINAL_SBS_TieFire.shp.standardized.usgs_lcc.tif,1531,2360,874,94,6516,-111.23081805378,43.5460629914528,6.2.10
231,West Government Creek,West Government Creek,ut4001811260720160902,09/02/2016,Uinta-Wasatch-Cache National Forest,1558,Uinta-Wasatch-Cache National Forest,4313,Utah,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4001811260720160902_20160905_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4001811260720160902.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ut4001811260720160902_SBS.zip,ut4001811260720160902/W_Govt_SBS_FINAL.shp.standardized.usgs_lcc.tif,204,2240,9680,7159,28807,-112.605310215437,40.047205921607,10.1.5
224,Bluecut,Bluecut,ca3425911746120160816,08/16/2016,San Bernardino National Forest,1456,San Bernardino National Forest,35873,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3425911746120160816_20160818_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3425911746120160816.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3425911746120160816_SBS.zip,ca3425911746120160816/Blue_Cut_Soil_Burn_Severity.shp.standardized.usgs_lcc.tif,5577,31103,51086,75317,214517,-117.494031022734,34.3286667979877,11.1.3
237,Canyon,Canyon,ca3472012055020160918,09/18/2016,Non-Forest Service Land,1618,Non-Forest Service Land,12749,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3472012055020160918_20160924_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3472012055020160918.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3472012055020160918_SBS.zip,ca3472012055020160918/VAFB_Canyon_SBS_final.shp.standardized.usgs_lcc.tif,0,21671,26460,8962,28767,-120.590187370772,34.5881254856122,11.1.1
194,Coleman,Coleman,ca3611312128920160604,06/04/2016,Los Padres National Forest,1237,Los Padres National Forest,2522,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3611312128920160604_20160612_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3611312128920160604.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3611312128920160604_SBS.tif,ca3611312128920160604/CA3611312128920160604_SBS.standardized.usgs_lcc.tif,110606,7428,2852,93,77153,-121.333685359305,36.1334100397347,11.1.1
194,Coleman,Coleman,ca3611312128920160604,06/04/2016,Los Padres National Forest,1237,Los Padres National Forest,2522,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3611312128920160604_20160612_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3611312128920160604.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3611312128920160604_SBS.tif,ca3611312128920160604/CA3611312128920160604_SBS (1).standardized.usgs_lcc.tif,110606,7428,2852,93,77153,-121.333685359305,36.1334100397347,11.1.1
201,Fish,Fish,ca3414411793320160620,06/20/2016,Non-Forest Service Land,1618,Non-Forest Service Land,3868,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3414411793320160620_20160630_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3414411793320160620.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3414411793320160620_SBS.zip,ca3414411793320160620/Fish_soil_burn_severity_ANF.shp.standardized.usgs_lcc.tif,516,2882,13501,2532,19974,-117.934884015882,34.1852049384473,11.1.3
229,Gap,Gap,ca4185312311520160828,08/28/2016,Klamath National Forest,1198,Klamath National Forest,33687,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4185312311520160828_20160913_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4185312311520160828.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4185312311520160828_SBS.zip,ca4185312311520160828/KNF_Gap_SBS_Final.shp.standardized.usgs_lcc.tif,0,109259,32341,8399,156211,-123.04186571718,41.8405284932024,6.2.11
216,Pilot,Pilot,ca3428811725120160807,08/07/2016,San Bernardino National Forest,1456,San Bernardino National Forest,7761,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3428811725120160807_20160810_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3428811725120160807.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3428811725120160807_SBS.zip,ca3428811725120160807/PilotSoilBurnSeverityfinal.shp.standardized.usgs_lcc.tif,533,4715,18934,12558,24828,-117.257596437476,34.2967581709989,11.1.3
205,Pine,Pine,ca3463111923020160630,06/30/2016,Los Padres National Forest,1237,Los Padres National Forest,2306,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3463111923020160630_20160708_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3463111923020160630.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3463111923020160630_SBS.zip,ca3463111923020160630/BurnSeverity.shp.standardized.usgs_lcc.tif,10768,3,8,6,15787,-119.23889649305,34.6343022699297,11.1.3
221,Pony,Pony,ca4162312355820160607,06/07/2016,Klamath National Forest,1198,Klamath National Forest,2871,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4162312355820160607_20160727_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4162312355820160607.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca4162312355820160607_SBS.zip,ca4162312355820160607/KNF_Pony_SBS_final.shp.standardized.usgs_lcc.tif,0,8036,3462,1885,22044,-123.580458743361,41.5936059855402,6.2.11
202,Reservoir,Reservoir,ca3416811790020160620,06/20/2016,Angeles National Forest,862,Angeles National Forest,1140,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3416811790020160620_20160630_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3416811790020160620.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3416811790020160620_SBS.zip,ca3416811790020160620/Reservoir_soil_burn_severity_ANF.shp.standardized.usgs_lcc.tif,309,426,3908,710,5525,-117.877620192297,34.1953292324732,11.1.3
223,Rey,Rey,ca3454611980520160818,08/18/2016,Los Padres National Forest,1237,Los Padres National Forest,32569,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3454611980520160818_20160901_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3454611980520160818.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3454611980520160818_SBS.zip,ca3454611980520160818/rey_sbs_final2.standardized.usgs_lcc.tif,6550,91186,45330,1005,809714,-119.801919881487,34.5639049095344,11.1.1
212,Sand,Sand,ca3443111839820160722,07/22/2016,Angeles National Forest,862,Angeles National Forest,41416,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3443111839820160722_20160801_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3443111839820160722.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3443111839820160722_SBS.zip,ca3443111839820160722/Sand_SBS.shp.standardized.usgs_lcc.tif,15692,25465,62570,81581,115096,-118.377125890865,34.3393437216323,11.1.3
195,Sherpa,Sherpa,ca3453012005420160615,06/15/2016,Los Padres National Forest,1237,Los Padres National Forest,7934,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3453012005420160615_20160621_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3453012005420160615.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/CA3453012005420160615_SBS.zip,ca3453012005420160615/Sherpas_Soil_Burn_Severity_Final.shp.standardized.usgs_lcc.tif,0,9211,22358,2251,20150,-120.029190487202,34.5063881504396,11.1.3
242,Soberanes,Soberanes,ca3646112190120160722,07/22/2016,Non-Forest Service Land,1618,Non-Forest Service Land,132407,California,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3646112190120160722_20161001_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3646112190120160722.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/ca3646112190120160722_SBS.zip,ca3646112190120160722/Soberanes_SBS_Final.shp.standardized.usgs_lcc.tif,38333,115519,401472,35348,1101648,-121.641459717189,36.4012711611032,11.1.1
186,Silver Mine,Silver Mine,nc3589008280820160421,04/21/2016,National Forests in North Carolina,1339,National Forests in North Carolina,5879,North Carolina,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nc3589008280820160421_20160512_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nc3589008280820160421.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/nc3589008280820160421_SBS.zip,nc3589008280820160421/Silvermine_Soil_sev_final.shp.standardized.usgs_lcc.tif,240,22531,2157,3,22724,-82.7869584820868,35.9098225718166,8.4.4
185,Foss Lake,Foss Lake,mn4789509208320160519,05/19/2016,Superior National Forest,1526,Superior National Forest,1082,Minnesota,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mn4789509208320160519_20160530_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mn4789509208320160519.tar.gz,,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mn4789509208320160519_SBS.zip,mn4789509208320160519/Foss_Lake_SBS.shp.standardized.usgs_lcc.tif,0,1898,2083,604,2141,-92.0607294765038,47.9244934265335,5.2.1
17,Alice Creek,Alice Creek,mt4715311245620170723,07/23/2017,Helena National Forest,1139,Helena National Forest,31769,Montana,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mt4715311245620170723_20170928_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mt4715311245620170723.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/alice_creek_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mt4715311245620170723_sbs.zip,mt4715311245620170723/AliceCreek_sbs.standardized.usgs_lcc.tif,33481,24910,53887,16365,230205,-112.460749455459,47.1464664415424,6.2.10
26,Blacktail,Blacktail,mt4622411032120170910,09/10/2017,Lewis & Clark National Forest,1219,Lewis & Clark National Forest,4428,Montana,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mt4622411032120170910_20170928_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mt4622411032120170910.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/blacktail_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/mt4622411032120170910_sbs.zip,mt4622411032120170910/Blacktail_sbs.standardized.usgs_lcc.tif,6770,1214,8940,4737,32691,-110.295163294073,46.2140940652179,6.2.10
47,Coolwater Complex,Coolwater Complex,id4619011539120170907,09/07/2017,Nez Perce-Clearwater,997,Nez Perce-Clearwater,3266,Idaho,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/id4619011539120170907_20170929_post.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/id4619011539120170907.zip,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/coolwater_complex_sbs_thumb.jpg,https://edcintl.cr.usgs.gov/downloads/sciweb1/shared/MTBS_Fire/data/baer/id4619011539120170907_sbs.zip,id4619011539120170907/coolwater_complex_sbs.standardized.usgs_lcc.tif,4289,1718,4146,441,278090,-115.44388150894,46.1963042378218,6.2.15
